p,media,start,end,locator,person,person_uri,duration,frame
http://data.memad.eu/yle/tahtia-ja-tahteita-stromsossa/579a8f912b0a63696efbc49bb085dedf2bc66c68,http://data.memad.eu/yle/tahtia-ja-tahteita-stromsossa/28652806459206a50db17babad90194c2fb4f464,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/802722/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,47.4399999999996,./frames/memad_gt2/tahtia-ja-tahteita-stromsossa_28652806459206a50db17babad90194c2fb4f464_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/316422b4227b503b6d1bdf8b8620c74ec3b57328,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/b69d5cefe688209591c0c3e8d35e6c4bfff289bd,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803855/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_b69d5cefe688209591c0c3e8d35e6c4bfff289bd_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/8a96be98c9e663c0b85c33be04ce6563042f2afa,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/dc5db53cf1486fead37993cb29c8e5126897b856,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803852/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_dc5db53cf1486fead37993cb29c8e5126897b856_4641.jpg
http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/fadfd72f9c3bfb3829fdba21448cd2a7ffa5c3bc,http://data.memad.eu/yle/tahtien-ja-tahteiden-parhaat/a9450801b19248dfbc235b8f2819f908fa45cf6e,4630.72,4678.16,https://platform.limecraft.com/api/production/2336/mo/803857/moa,Christina Staffans,http://data.memad.eu/agent/christina-staffans,47.4399999999996,./frames/memad_gt2/tahtien-ja-tahteiden-parhaat_a9450801b19248dfbc235b8f2819f908fa45cf6e_4641.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.04,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,47.200000000000045,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/16557519a0f8f08e07c0a8eb602d5931d33d55cb,http://data.memad.eu/yle/stromso/849bbd3b5da9c01ca84013bfffd9afac09d64049,991.4,1038.24,https://platform.limecraft.com/api/production/2336/mo/797133/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,46.84000000000003,./frames/memad_gt2/stromso_849bbd3b5da9c01ca84013bfffd9afac09d64049_1002.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.08,2245.96,https://platform.limecraft.com/api/production/2336/mo/649725/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,43.88000000000011,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.8,2245.96,https://platform.limecraft.com/api/production/2336/mo/649725/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,43.159999999999854,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.08,2245.96,https://platform.limecraft.com/api/production/2336/mo/798225/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,43.88000000000011,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/8cb3446ba3dcbc879bc1f2246fd65c8b7c36991d,http://data.memad.eu/yle/stromso/aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61,2202.8,2245.96,https://platform.limecraft.com/api/production/2336/mo/798225/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,43.159999999999854,./frames/memad_gt2/stromso_aef7e1b4ae7f145d8fb18ae34de2dab9c2c96e61_2232.jpg
http://data.memad.eu/yle/stromso/aee84fb386f92f1630e3310edd1dd0ef1d440d4c,http://data.memad.eu/yle/stromso/bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f,761.52,796.76,https://platform.limecraft.com/api/production/2336/mo/797110/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,35.24000000000001,./frames/memad_gt2/stromso_bd5e495a9c69610ae3a9eb81d1b5fa360b7f0c0f_769.jpg
http://data.memad.eu/yle/narbild/02c56f2c358c5f42ffda7ec70843a9f15ac49550,http://data.memad.eu/yle/narbild/4b6fb8183414baa9d62e6e0ac1d3b5585dd68469,1673.32,1706.0,https://platform.limecraft.com/api/production/2336/mo/803947/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,32.680000000000064,./frames/memad_gt2/narbild_4b6fb8183414baa9d62e6e0ac1d3b5585dd68469_1681.jpg
http://data.memad.eu/yle/narbild/11dfc167298bf28470699c7e9e37535acdf6ec9c,http://data.memad.eu/yle/narbild/334eebdbd1aaf4b562d0e9263fad207845387f39,1517.04,1540.96,https://platform.limecraft.com/api/production/2336/mo/799778/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,23.920000000000073,./frames/memad_gt2/narbild_334eebdbd1aaf4b562d0e9263fad207845387f39_1522.jpg
http://data.memad.eu/yle/narbild/11dfc167298bf28470699c7e9e37535acdf6ec9c,http://data.memad.eu/yle/narbild/334eebdbd1aaf4b562d0e9263fad207845387f39,1517.4,1540.96,https://platform.limecraft.com/api/production/2336/mo/799778/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,23.559999999999945,./frames/memad_gt2/narbild_334eebdbd1aaf4b562d0e9263fad207845387f39_1522.jpg
http://data.memad.eu/yle/narbild/15f010b5662d46bc7dd4dac4aa78f3590cbe1406,http://data.memad.eu/yle/narbild/334eebdbd1aaf4b562d0e9263fad207845387f39,1692.16,1721.56,https://platform.limecraft.com/api/production/2336/mo/799778/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,29.399999999999864,./frames/memad_gt2/narbild_334eebdbd1aaf4b562d0e9263fad207845387f39_1699.jpg
http://data.memad.eu/yle/stromso/20d681f86259be5f66933e58c2b6e773419bd62e,http://data.memad.eu/yle/stromso/9d977fc8807d78a978afa69464cf055c516cf49d,1720.4,1740.8,https://platform.limecraft.com/api/production/2336/mo/799790/moa,Antti Kuusiniemi,http://data.memad.eu/agent/antti-kuusiniemi,20.399999999999864,./frames/memad_gt2/stromso_9d977fc8807d78a978afa69464cf055c516cf49d_1730.jpg
